time,minor,rssi
15:38:40,121,-77
15:38:40,114,-78
15:38:40,119,-77
15:38:40,120,-67
15:38:40,122,-73
15:38:40,114,-79
15:38:40,118,-79
15:38:41,120,-70
15:38:41,110,-82
15:38:41,122,-65
15:38:41,121,-77
15:38:41,118,-74
15:38:41,112,-80
15:38:41,120,-71
15:38:41,122,-76
15:38:41,114,-82
15:38:42,120,-66
15:38:42,118,-75
15:38:42,104,-88
15:38:42,120,-70
15:38:42,119,-78
15:38:42,118,-75
15:38:43,120,-66
15:38:43,122,-79
15:38:43,114,-78
15:38:43,108,-88
15:38:43,120,-63
15:38:43,122,-81
15:38:43,121,-79
15:38:43,116,-74
15:38:43,118,-76
15:38:43,110,-80
15:38:43,108,-88
15:38:43,116,-73
15:38:43,114,-80
15:38:43,110,-80
15:38:44,120,-66
15:38:44,122,-75
15:38:44,116,-77
15:38:44,114,-79
15:38:44,119,-79
15:38:44,118,-75
15:38:44,110,-79
15:38:44,117,-78
15:38:44,116,-75
15:38:44,118,-71
15:38:44,112,-81
15:38:44,106,-78
15:38:45,120,-56
15:38:45,122,-82
15:38:45,121,-81
15:38:45,116,-72
15:38:45,119,-81
15:38:45,118,-68
15:38:45,106,-78
15:38:45,104,-79
15:38:45,116,-69
15:38:45,118,-72
15:38:45,104,-79
15:38:45,114,-79
15:38:45,106,-80
15:38:46,120,-64
15:38:46,116,-71
15:38:46,114,-79
15:38:46,106,-79
15:38:46,120,-73
15:38:46,102,-89
15:38:46,122,-78
15:38:46,116,-71
15:38:46,114,-77
15:38:46,119,-80
15:38:46,118,-69
15:38:46,112,-80
15:38:46,110,-82
15:38:46,106,-80
15:38:46,104,-81
15:38:47,117,-77
15:38:47,116,-68
15:38:47,114,-77
15:38:47,118,-67
15:38:47,118,-68
15:38:47,118,-69
15:38:48,118,-65
15:38:48,118,-70
15:38:49,118,-73
15:38:50,116,-73
15:38:50,118,-70
15:38:51,118,-68
15:38:51,114,-80
15:38:51,118,-62
15:38:51,118,-65
15:38:52,116,-76
15:38:52,118,-63
15:38:52,112,-80
15:38:52,120,-76
15:38:52,114,-79
15:38:52,118,-64
15:38:53,114,-80
15:38:53,118,-62
15:38:53,112,-79
15:38:53,116,-79
15:38:53,114,-79
15:38:53,118,-62
15:38:53,112,-79
15:38:53,114,-79
15:38:53,118,-62
15:38:54,120,-71
15:38:54,116,-75
15:38:54,118,-63
15:38:54,112,-79
15:38:54,114,-83
15:38:54,118,-60
15:38:54,112,-76
15:38:55,116,-77
15:38:55,118,-64
15:38:55,112,-79
15:38:55,108,-90
15:38:55,118,-59
15:38:55,106,-79
15:38:55,120,-71
15:38:55,116,-68
15:38:55,114,-83
15:38:55,118,-61
15:38:56,120,-79
15:38:56,116,-68
15:38:56,118,-58
15:38:56,112,-80
15:38:56,117,-76
15:38:56,116,-67
15:38:56,114,-74
15:38:56,118,-61
15:38:56,112,-77
15:38:56,110,-82
15:38:57,117,-72
15:38:57,114,-80
15:38:57,118,-60
15:38:57,116,-71
15:38:57,114,-73
15:38:57,118,-65
15:38:58,118,-68
15:38:58,110,-78
15:38:58,106,-83
15:38:58,116,-66
15:38:58,118,-68
15:38:59,116,-64
15:38:59,114,-70
15:38:59,112,-80
15:38:59,114,-75
15:39:00,116,-66
15:39:00,114,-75
15:39:00,118,-73
15:39:00,116,-69
15:39:00,118,-71
15:39:00,116,-69
15:39:01,116,-66
15:39:01,118,-65
15:39:01,116,-65
15:39:01,118,-67
15:39:02,116,-69
15:39:02,118,-67
15:39:02,118,-69
15:39:02,116,-69
15:39:02,118,-68
15:39:03,116,-69
15:39:03,118,-69
15:39:03,116,-67
15:39:03,118,-70
15:39:03,110,-83
15:39:04,118,-78
15:39:04,110,-82
15:39:04,108,-82
15:39:04,114,-73
15:39:04,106,-85
15:39:04,112,-76
15:39:05,114,-73
15:39:05,118,-79
15:39:05,112,-76
15:39:06,116,-74
15:39:06,112,-78
15:39:06,114,-73
15:39:06,118,-80
15:39:06,118,-74
15:39:07,116,-78
15:39:07,118,-70
15:39:07,116,-73
15:39:07,118,-71
15:39:07,112,-77
15:39:07,110,-80
15:39:07,108,-81
15:39:08,116,-67
15:39:08,114,-68
15:39:08,112,-80
15:39:08,106,-80
15:39:08,108,-78
15:39:08,120,-78
15:39:08,116,-62
15:39:08,118,-69
15:39:08,110,-79
15:39:08,106,-81
15:39:08,104,-82
15:39:08,114,-69
15:39:08,118,-76
15:39:08,110,-78
15:39:09,117,-80
15:39:09,116,-63
15:39:09,114,-79
15:39:09,112,-78
15:39:09,110,-82
15:39:09,106,-78
15:39:09,104,-78
15:39:09,116,-64
15:39:09,114,-75
15:39:09,118,-76
15:39:10,116,-63
15:39:10,116,-54
15:39:10,114,-74
15:39:10,116,-49
15:39:10,118,-73
15:39:11,112,-75
15:39:11,116,-57
15:39:11,114,-71
15:39:11,106,-83
15:39:11,108,-87
15:39:12,116,-61
15:39:12,114,-72
15:39:12,116,-63
15:39:12,114,-74
15:39:12,116,-64
15:39:12,114,-73
15:39:13,116,-63
15:39:13,114,-69
15:39:13,116,-69
15:39:14,116,-68
15:39:14,116,-74
15:39:14,114,-68
15:39:14,114,-69
15:39:14,112,-71
15:39:15,112,-70
15:39:15,114,-69
15:39:15,112,-69
15:39:16,114,-68
15:39:16,112,-79
15:39:16,114,-75
15:39:16,114,-67
15:39:16,112,-71
15:39:17,114,-76
15:39:17,112,-76
15:39:17,114,-62
15:39:17,112,-75
15:39:17,110,-76
15:39:18,114,-61
15:39:18,112,-71
15:39:18,114,-63
15:39:18,113,-79
15:39:18,112,-81
15:39:19,110,-80
15:39:19,112,-73
15:39:19,110,-76
15:39:20,102,-86
15:39:20,114,-60
15:39:20,112,-68
15:39:20,110,-73
15:39:20,114,-73
15:39:20,112,-68
15:39:20,110,-74
15:39:20,104,-79
15:39:20,114,-63
15:39:20,112,-67
15:39:20,110,-75
15:39:21,114,-67
15:39:21,112,-70
15:39:21,110,-76
15:39:21,106,-80
15:39:21,108,-83
15:39:21,114,-73
15:39:21,113,-78
15:39:21,112,-69
15:39:21,110,-73
15:39:21,106,-80
15:39:22,114,-79
15:39:22,114,-86
15:39:22,113,-78
15:39:22,112,-68
15:39:22,110,-79
15:39:22,106,-81
15:39:22,114,-75
15:39:22,113,-83
15:39:22,112,-59
15:39:22,110,-78
15:39:22,106,-77
15:39:22,108,-81
15:39:23,114,-75
15:39:23,112,-60
15:39:23,111,-80
15:39:23,110,-80
15:39:23,108,-80
15:39:23,114,-76
15:39:23,112,-65
15:39:23,110,-74
15:39:23,106,-77
15:39:23,109,-79
15:39:24,114,-77
15:39:24,112,-62
15:39:24,111,-78
15:39:24,108,-79
15:39:24,110,-69
15:39:25,114,-74
15:39:25,112,-49
15:39:25,110,-69
15:39:25,110,-74
15:39:25,112,-61
15:39:25,110,-71
15:39:26,112,-67
15:39:26,110,-71
15:39:26,113,-82
15:39:26,112,-67
15:39:26,110,-67
15:39:27,113,-84
15:39:27,110,-71
15:39:27,110,-71
15:39:27,112,-72
15:39:27,110,-73
15:39:28,112,-71
15:39:28,110,-67
15:39:28,110,-67
15:39:28,106,-80
15:39:28,108,-76
15:39:29,110,-65
15:39:29,104,-81
15:39:29,108,-73
15:39:29,110,-64
15:39:29,106,-76
15:39:29,110,-64
15:39:29,106,-74
15:39:29,104,-77
15:39:29,109,-77
15:39:30,110,-61
15:39:30,104,-80
15:39:30,109,-76
15:39:30,110,-61
15:39:30,104,-80
15:39:30,108,-77
15:39:31,110,-62
15:39:31,102,-87
15:39:31,113,-88
15:39:31,110,-61
15:39:31,104,-79
15:39:31,109,-72
15:39:31,110,-65
15:39:31,109,-73
15:39:31,108,-77
15:39:32,102,-91
15:39:32,110,-67
15:39:32,109,-72
15:39:32,108,-73
15:39:32,107,-80
15:39:32,110,-60
15:39:32,105,-88
15:39:32,109,-75
15:39:32,108,-77
15:39:33,110,-59
15:39:33,106,-72
15:39:33,109,-70
15:39:33,108,-69
15:39:33,110,-68
15:39:33,106,-78
15:39:33,109,-68
15:39:33,110,-65
15:39:33,109,-67
15:39:34,106,-79
15:39:34,109,-74
15:39:34,108,-77
15:39:34,111,-77
15:39:34,109,-67
15:39:35,111,-79
15:39:35,110,-76
15:39:35,109,-65
15:39:35,108,-82
15:39:35,107,-79
15:39:35,113,-88
15:39:35,111,-73
15:39:35,109,-65
15:39:35,107,-78
15:39:35,110,-74
15:39:35,109,-67
15:39:35,107,-77
15:39:36,110,-72
15:39:36,109,-68
15:39:36,108,-81
15:39:36,109,-65
15:39:37,111,-68
15:39:37,109,-67
15:39:37,113,-72
15:39:37,111,-66
15:39:37,110,-74
15:39:37,109,-58
15:39:37,109,-69
15:39:38,113,-74
15:39:38,111,-67
15:39:38,103,-87
15:39:38,109,-65
15:39:38,113,-75
15:39:38,111,-69
15:39:38,109,-64
15:39:39,113,-78
15:39:39,109,-62
15:39:39,113,-70
15:39:39,111,-72
15:39:39,113,-70
15:39:39,111,-71
15:39:39,109,-68
15:39:40,113,-67
15:39:40,111,-68
15:39:40,109,-72
15:39:40,119,-86
15:39:40,111,-65
15:39:40,110,-77
15:39:41,101,-88
15:39:41,117,-79
15:39:41,113,-67
15:39:41,111,-67
15:39:41,105,-83
15:39:41,109,-74
15:39:41,107,-76
15:39:41,113,-71
15:39:41,111,-67
15:39:41,110,-79
15:39:41,109,-71
15:39:41,111,-67
15:39:41,109,-78
15:39:42,109,-78
15:39:42,117,-80
15:39:42,114,-85
15:39:42,113,-71
15:39:42,111,-67
15:39:42,109,-75
15:39:42,107,-77
15:39:43,113,-70
15:39:43,112,-80
15:39:43,111,-69
15:39:43,113,-73
15:39:43,112,-79
15:39:43,109,-71
15:39:43,113,-73
15:39:43,112,-79
15:39:43,111,-63
15:39:43,103,-89
15:39:43,107,-78
15:39:44,113,-73
15:39:44,111,-67
15:39:44,109,-73
15:39:44,117,-74
15:39:44,119,-84
15:39:44,113,-75
15:39:44,111,-71
15:39:44,109,-76
15:39:45,113,-79
15:39:45,112,-77
15:39:45,111,-60
15:39:45,110,-82
15:39:45,109,-79
15:39:45,117,-72
15:39:45,115,-77
15:39:45,114,-80
15:39:45,111,-60
15:39:45,109,-78
15:39:45,101,-88
15:39:45,117,-79
15:39:45,115,-75
15:39:45,114,-78
15:39:45,113,-71
15:39:45,111,-61
15:39:45,109,-77
15:39:46,117,-78
15:39:46,115,-75
15:39:46,114,-79
15:39:46,112,-77
15:39:46,111,-50
15:39:46,109,-80
15:39:46,117,-78
15:39:46,115,-73
15:39:46,114,-77
15:39:46,113,-77
15:39:46,112,-81
15:39:46,111,-63
15:39:47,117,-79
15:39:47,115,-72
15:39:47,119,-79
15:39:47,109,-79
15:39:47,117,-77
15:39:47,114,-79
15:39:47,112,-74
15:39:47,111,-67
15:39:47,109,-78
15:39:48,117,-79
15:39:48,115,-76
15:39:48,113,-68
15:39:48,112,-74
15:39:48,111,-76
15:39:48,109,-80
15:39:48,117,-72
15:39:48,115,-76
15:39:48,113,-64
15:39:48,111,-74
15:39:48,109,-77
15:39:48,115,-78
15:39:48,114,-78
15:39:48,113,-65
15:39:48,112,-73
15:39:49,117,-75
15:39:49,113,-66
15:39:49,111,-73
15:39:50,113,-67
15:39:50,113,-68
15:39:51,115,-71
15:39:51,113,-61
15:39:52,117,-75
15:39:52,113,-67
15:39:52,101,-84
15:39:52,114,-80
15:39:52,113,-73
15:39:53,117,-74
15:39:53,114,-73
15:39:53,113,-69
15:39:53,101,-89
15:39:53,113,-60
15:39:54,117,-73
15:39:54,115,-70
15:39:54,114,-79
15:39:54,113,-69
15:39:54,117,-73
15:39:54,114,-79
15:39:54,113,-61
15:39:54,117,-73
15:39:54,115,-72
15:39:54,114,-75
15:39:54,113,-63
15:39:55,117,-75
15:39:55,115,-69
15:39:55,113,-64
15:39:55,103,-89
15:39:55,117,-75
15:39:55,115,-69
15:39:55,113,-67
15:39:56,117,-73
15:39:56,115,-71
15:39:56,114,-79
15:39:56,113,-70
15:39:56,117,-75
15:39:56,115,-71
15:39:56,114,-80
15:39:56,113,-72
15:39:56,101,-85
15:39:56,117,-73
15:39:56,115,-67
15:39:56,113,-68
15:39:57,117,-73
15:39:57,114,-78
15:39:57,115,-66
15:39:57,114,-82
15:39:57,113,-70
15:39:58,117,-72
15:39:58,115,-66
15:39:58,113,-69
15:39:58,117,-73
15:39:58,115,-67
15:39:58,114,-84
15:39:58,113,-68
