time,minor,rssi
15:55:28,114,-71
15:55:29,114,-74
15:55:29,112,-71
15:55:29,112,-68
15:55:30,114,-72
15:55:30,112,-66
15:55:30,114,-80
15:55:30,112,-66
15:55:30,110,-78
15:55:30,112,-60
15:55:30,110,-77
15:55:31,114,-79
15:55:31,112,-67
15:55:31,110,-79
15:55:31,112,-65
15:55:32,114,-81
15:55:32,112,-66
15:55:32,114,-76
15:55:32,112,-63
15:55:32,110,-78
15:55:32,114,-74
15:55:32,113,-79
15:55:32,112,-61
15:55:32,110,-77
15:55:32,108,-79
15:55:33,112,-57
15:55:33,110,-72
15:55:33,112,-57
15:55:34,114,-80
15:55:34,112,-52
15:55:34,110,-78
15:55:34,106,-80
15:55:34,104,-77
15:55:34,112,-67
15:55:34,110,-64
15:55:34,104,-78
15:55:34,109,-78
15:55:34,108,-80
15:55:34,114,-80
15:55:34,113,-80
15:55:34,112,-66
15:55:34,111,-73
15:55:34,106,-73
15:55:34,108,-79
15:55:35,111,-76
15:55:35,110,-68
15:55:35,106,-77
15:55:35,104,-80
15:55:35,102,-82
15:55:35,112,-80
15:55:35,110,-73
15:55:35,104,-80
15:55:35,108,-74
15:55:36,114,-82
15:55:36,112,-75
15:55:36,110,-75
15:55:36,106,-79
15:55:36,108,-73
15:55:36,112,-69
15:55:36,110,-67
15:55:36,104,-78
15:55:36,109,-80
15:55:36,108,-73
15:55:36,107,-82
15:55:36,102,-79
15:55:36,112,-80
15:55:36,110,-64
15:55:36,106,-79
15:55:36,104,-80
15:55:36,108,-73
15:55:37,102,-80
15:55:37,112,-74
15:55:37,106,-74
15:55:37,102,-80
15:55:37,111,-79
15:55:37,110,-71
15:55:37,106,-72
15:55:37,104,-79
15:55:38,102,-79
15:55:38,112,-74
15:55:38,110,-69
15:55:38,104,-79
15:55:38,108,-76
15:55:38,110,-74
15:55:38,110,-63
15:55:38,106,-73
15:55:39,110,-63
15:55:39,110,-62
15:55:39,106,-74
15:55:40,110,-64
15:55:40,106,-72
15:55:40,108,-73
15:55:40,110,-67
15:55:40,110,-67
15:55:41,110,-65
15:55:41,108,-74
15:55:41,110,-67
15:55:41,108,-75
15:55:42,110,-62
15:55:42,106,-74
15:55:42,104,-80
15:55:42,108,-73
15:55:42,110,-62
15:55:42,106,-74
15:55:42,109,-80
15:55:42,110,-59
15:55:42,106,-71
15:55:43,110,-64
15:55:43,106,-73
15:55:43,108,-68
15:55:44,110,-72
15:55:44,106,-71
15:55:44,102,-80
15:55:44,110,-70
15:55:44,106,-71
15:55:44,108,-69
15:55:44,107,-77
15:55:44,110,-73
15:55:44,106,-71
15:55:44,108,-67
15:55:45,102,-80
15:55:45,106,-69
15:55:45,104,-81
15:55:45,107,-79
15:55:45,110,-78
15:55:45,106,-68
15:55:45,108,-69
15:55:46,110,-76
15:55:46,106,-67
15:55:46,104,-76
15:55:46,112,-79
15:55:46,110,-78
15:55:46,106,-69
15:55:46,104,-77
15:55:46,108,-64
15:55:46,107,-69
15:55:46,110,-74
15:55:46,106,-68
15:55:46,104,-78
15:55:46,108,-61
15:55:46,107,-78
15:55:47,104,-74
15:55:47,108,-61
15:55:47,114,-88
15:55:47,110,-77
15:55:47,106,-69
15:55:47,104,-75
15:55:48,102,-76
15:55:48,110,-76
15:55:48,106,-69
15:55:48,104,-71
15:55:48,108,-52
15:55:48,102,-79
15:55:48,106,-68
15:55:48,108,-56
15:55:48,110,-72
15:55:48,105,-76
15:55:48,104,-72
15:55:48,108,-56
15:55:49,102,-82
15:55:49,110,-82
15:55:49,104,-71
15:55:49,109,-81
15:55:49,108,-64
15:55:49,107,-81
15:55:49,110,-81
15:55:49,106,-81
15:55:49,104,-68
15:55:49,108,-76
15:55:49,107,-72
15:55:50,106,-65
15:55:50,104,-75
15:55:50,108,-76
15:55:50,107,-79
15:55:51,106,-61
15:55:51,108,-85
15:55:51,108,-72
15:55:51,110,-79
15:55:51,106,-62
15:55:51,108,-71
15:55:52,106,-63
15:55:52,104,-73
15:55:52,106,-64
15:55:53,106,-59
15:55:53,104,-73
15:55:53,106,-61
15:55:53,106,-60
15:55:54,106,-58
15:55:54,106,-69
15:55:55,106,-65
15:55:55,104,-68
15:55:55,103,-76
15:55:55,103,-72
15:55:55,108,-78
15:55:56,106,-80
15:55:56,104,-65
15:55:56,106,-73
15:55:56,104,-73
15:55:57,102,-78
15:55:57,103,-75
15:55:57,106,-73
15:55:57,104,-67
15:55:57,104,-63
15:55:57,103,-72
15:55:58,106,-80
15:55:58,104,-72
15:55:58,103,-75
15:55:58,106,-79
15:55:58,104,-64
15:55:58,103,-71
15:55:59,102,-68
15:55:59,101,-80
15:55:59,105,-78
15:55:59,104,-61
15:55:59,103,-72
15:55:59,108,-81
15:55:59,102,-70
15:55:59,101,-80
15:55:59,110,-86
15:55:59,104,-62
15:55:59,104,-55
15:56:00,101,-81
15:56:00,106,-80
15:56:00,102,-69
15:56:00,104,-67
15:56:00,103,-77
15:56:01,102,-64
15:56:01,101,-74
15:56:01,104,-72
15:56:01,102,-75
15:56:01,104,-71
15:56:01,103,-73
15:56:01,102,-64
15:56:01,106,-78
15:56:01,104,-69
15:56:02,102,-65
15:56:02,101,-77
15:56:02,106,-79
15:56:02,104,-74
15:56:02,102,-62
15:56:02,104,-68
15:56:03,102,-64
15:56:03,102,-68
15:56:03,101,-73
15:56:04,102,-56
15:56:04,104,-75
15:56:04,101,-69
15:56:05,102,-56
15:56:05,101,-70
15:56:05,102,-62
15:56:05,101,-71
15:56:05,102,-68
15:56:05,101,-67
15:56:06,101,-67
15:56:06,102,-67
15:56:06,101,-71
15:56:07,102,-70
15:56:07,101,-67
15:56:07,102,-77
15:56:07,103,-74
15:56:07,102,-73
15:56:07,101,-66
15:56:07,103,-71
15:56:08,102,-71
15:56:08,104,-81
15:56:09,102,-74
15:56:09,101,-63
15:56:09,103,-75
15:56:09,101,-64
15:56:09,103,-71
15:56:09,102,-77
15:56:09,101,-61
15:56:09,103,-72
15:56:10,101,-64
15:56:10,103,-69
15:56:10,101,-70
15:56:10,103,-65
15:56:11,101,-74
15:56:11,105,-80
15:56:11,104,-78
15:56:11,103,-70
15:56:11,109,-81
15:56:11,101,-59
15:56:11,117,-80
15:56:11,105,-76
15:56:11,103,-73
15:56:11,109,-77
15:56:11,107,-79
15:56:11,101,-73
15:56:11,104,-74
15:56:11,103,-70
15:56:12,102,-81
15:56:12,101,-66
15:56:12,117,-78
15:56:12,106,-81
15:56:12,105,-75
15:56:12,104,-75
15:56:12,103,-68
15:56:12,107,-80
15:56:12,101,-69
15:56:12,113,-77
15:56:12,105,-80
15:56:12,104,-81
15:56:12,103,-67
15:56:13,104,-74
15:56:13,103,-74
15:56:13,102,-75
15:56:13,113,-81
15:56:13,103,-69
15:56:13,107,-79
15:56:13,101,-67
15:56:13,113,-79
15:56:13,103,-69
15:56:13,107,-79
15:56:14,101,-70
15:56:14,104,-79
15:56:14,103,-67
15:56:14,109,-81
15:56:14,107,-77
15:56:14,102,-77
15:56:14,113,-79
15:56:14,105,-81
15:56:14,103,-79
15:56:14,109,-76
15:56:14,107,-74
15:56:15,101,-71
15:56:15,104,-76
15:56:15,103,-62
15:56:15,103,-65
15:56:16,103,-61
15:56:16,103,-66
15:56:17,101,-73
15:56:17,105,-73
15:56:17,103,-56
15:56:17,104,-75
15:56:17,103,-62
15:56:18,103,-67
15:56:19,103,-66
15:56:19,107,-69
15:56:19,103,-69
15:56:19,107,-73
15:56:20,106,-79
15:56:20,105,-71
15:56:20,103,-73
15:56:20,107,-72
15:56:20,105,-76
15:56:20,103,-71
15:56:20,107,-72
15:56:20,106,-80
15:56:20,105,-71
15:56:20,103,-71
15:56:20,107,-71
15:56:21,123,-84
15:56:21,117,-81
15:56:21,106,-76
15:56:21,105,-68
15:56:21,104,-80
15:56:21,107,-73
15:56:21,102,-88
15:56:21,105,-66
15:56:21,107,-78
15:56:22,102,-90
15:56:22,123,-84
15:56:22,104,-79
15:56:22,107,-77
15:56:22,117,-80
15:56:22,103,-75
15:56:22,117,-78
15:56:22,105,-69
15:56:22,107,-67
15:56:23,113,-80
15:56:23,103,-76
15:56:23,109,-72
15:56:23,103,-79
15:56:23,109,-73
15:56:23,108,-78
15:56:23,107,-66
15:56:24,101,-81
15:56:24,117,-74
15:56:24,113,-76
15:56:24,106,-77
15:56:24,105,-69
15:56:24,109,-71
15:56:24,108,-78
15:56:24,107,-68
15:56:24,123,-84
15:56:24,105,-68
15:56:24,103,-79
15:56:24,109,-74
15:56:24,107,-73
15:56:24,123,-83
15:56:24,101,-79
15:56:24,121,-87
15:56:24,113,-79
15:56:24,111,-78
15:56:24,105,-60
15:56:25,117,-73
15:56:25,113,-80
15:56:25,105,-67
15:56:25,109,-73
15:56:25,107,-64
15:56:25,117,-75
15:56:25,105,-74
15:56:25,108,-80
15:56:25,107,-66
15:56:26,109,-75
15:56:26,108,-81
15:56:26,107,-62
15:56:26,117,-73
15:56:26,110,-82
15:56:26,106,-76
15:56:26,109,-74
15:56:26,108,-80
15:56:26,107,-61
15:56:26,117,-73
15:56:26,105,-71
15:56:26,109,-79
15:56:26,108,-71
15:56:26,107,-64
15:56:27,117,-73
15:56:27,110,-81
15:56:27,107,-61
15:56:27,108,-76
15:56:27,107,-69
15:56:28,107,-61
15:56:28,105,-78
15:56:28,107,-62
15:56:28,107,-62
15:56:29,107,-52
15:56:29,107,-63
15:56:30,107,-61
15:56:30,107,-70
15:56:30,109,-71
15:56:31,109,-69
15:56:31,107,-68
15:56:31,117,-78
15:56:31,109,-71
15:56:31,108,-78
15:56:31,107,-77
15:56:32,109,-71
15:56:32,117,-81
15:56:32,110,-80
15:56:32,109,-67
15:56:32,117,-78
15:56:33,117,-79
15:56:33,123,-86
15:56:33,110,-73
15:56:33,109,-71
15:56:33,107,-80
15:56:34,117,-75
15:56:34,110,-74
15:56:34,109,-67
15:56:34,107,-74
15:56:34,109,-69
15:56:34,107,-76
15:56:34,110,-73
15:56:34,109,-68
15:56:35,117,-79
15:56:35,113,-76
15:56:35,110,-73
15:56:35,123,-80
15:56:35,117,-76
15:56:35,115,-86
15:56:35,111,-78
15:56:35,108,-80
15:56:36,117,-75
15:56:36,110,-71
15:56:36,109,-57
15:56:36,107,-80
15:56:36,117,-78
15:56:36,115,-79
15:56:36,113,-73
15:56:36,111,-65
15:56:36,110,-70
15:56:36,103,-84
15:56:36,113,-71
15:56:36,111,-75
15:56:36,110,-70
15:56:36,109,-55
15:56:37,117,-75
15:56:37,115,-80
15:56:37,113,-69
15:56:37,107,-81
15:56:37,117,-74
15:56:37,113,-69
15:56:37,109,-64
15:56:38,111,-68
15:56:38,109,-74
15:56:38,107,-78
15:56:38,123,-80
15:56:38,113,-71
15:56:38,109,-67
15:56:38,123,-81
15:56:38,113,-68
15:56:38,112,-78
15:56:38,109,-70
15:56:38,107,-77
15:56:39,123,-78
15:56:39,113,-66
15:56:39,111,-68
15:56:39,109,-68
15:56:39,113,-70
15:56:39,111,-71
15:56:40,113,-70
15:56:40,111,-64
15:56:40,113,-72
15:56:41,113,-69
15:56:41,112,-80
15:56:41,111,-62
15:56:41,113,-73
15:56:41,111,-64
15:56:42,113,-69
15:56:42,111,-63
15:56:42,113,-73
15:56:42,111,-62
15:56:43,117,-77
15:56:43,113,-80
15:56:43,111,-61
15:56:43,109,-78
15:57:02,117,-79
15:57:02,113,-64
15:57:02,117,-78
15:57:02,109,-79
15:57:03,113,-64
15:57:03,113,-67
15:57:03,113,-62
15:57:03,111,-81
15:57:04,115,-79
15:57:04,115,-78
15:57:04,114,-79
15:57:04,112,-83
15:57:05,117,-78
15:57:05,115,-75
15:57:05,114,-78
15:57:05,109,-75
15:57:05,113,-62
15:57:05,117,-75
15:57:05,115,-78
15:57:05,111,-73
15:57:05,110,-81
15:57:05,117,-74
15:57:05,113,-63
15:57:05,112,-80
15:57:06,114,-78
15:57:06,109,-77
15:57:06,113,-63
15:57:06,112,-82
15:57:06,111,-75
15:57:06,117,-72
15:57:06,114,-78
15:57:06,113,-62
15:57:06,112,-74
15:57:06,111,-75
15:57:07,114,-77
15:57:07,113,-65
15:57:07,112,-73
15:57:07,111,-76
15:57:07,117,-78
15:57:07,115,-75
15:57:07,114,-78
15:57:07,109,-78
15:57:07,113,-62
15:57:07,113,-62
15:57:08,113,-62
15:57:09,113,-64
15:57:10,113,-63
15:57:10,117,-75
15:57:10,113,-61
15:57:11,115,-67
15:57:11,113,-71
15:57:11,113,-58
15:57:11,117,-73
15:57:11,113,-69
15:57:12,113,-68
15:57:12,117,-74
15:57:12,115,-76
15:57:12,114,-76
15:57:12,113,-59
15:57:13,117,-70
15:57:13,113,-62
15:57:13,117,-71
15:57:13,113,-67
15:57:13,123,-79
15:57:13,115,-70
15:57:13,113,-68
15:57:13,123,-80
15:57:14,117,-67
15:57:14,115,-74
15:57:14,113,-71
15:57:14,123,-78
15:57:14,117,-71
15:57:14,115,-75
15:57:14,123,-78
15:57:15,117,-68
15:57:15,115,-64
15:57:15,113,-68
15:57:15,117,-75
15:57:15,115,-71
15:57:15,123,-79
15:57:15,117,-68
15:57:15,115,-66
15:57:15,113,-74
15:57:15,123,-80
15:57:16,117,-64
15:57:16,115,-75
15:57:16,113,-71
15:57:16,123,-74
15:57:16,117,-67
15:57:16,115,-62
15:57:16,113,-78
15:57:16,123,-79
15:57:16,121,-80
15:57:17,115,-63
15:57:17,119,-81
15:57:17,113,-74
15:57:17,123,-77
15:57:17,121,-82
15:57:17,120,-85
15:57:17,123,-77
15:57:17,121,-81
15:57:17,117,-65
15:57:17,115,-58
15:57:17,159,-84
15:57:17,123,-79
15:57:17,117,-65
15:57:17,115,-54
15:57:17,119,-76
15:57:18,123,-77
15:57:18,121,-79
15:57:18,117,-65
15:57:18,159,-82
15:57:18,119,-80
15:57:18,113,-77
15:57:18,123,-77
15:57:18,117,-67
15:57:18,115,-62
15:57:19,113,-79
15:57:19,123,-76
15:57:19,121,-80
15:57:19,117,-65
15:57:19,119,-79
15:57:19,123,-74
15:57:19,117,-63
15:57:19,119,-80
15:57:20,123,-73
15:57:20,133,-90
15:57:20,117,-63
15:57:20,115,-60
15:57:20,119,-80
15:57:20,113,-80
15:57:20,117,-64
15:57:20,115,-63
15:57:20,117,-69
15:57:20,115,-67
15:57:21,115,-70
15:57:22,117,-65
15:57:22,115,-70
15:57:22,118,-84
15:57:22,117,-64
15:57:22,117,-60
15:57:23,117,-62
15:57:23,117,-62
15:57:24,117,-63
15:57:24,119,-75
15:57:24,118,-75
15:57:25,113,-81
15:57:25,117,-62
15:57:25,119,-73
15:57:25,113,-79
15:57:25,117,-58
15:57:26,123,-78
15:57:26,117,-56
15:57:26,119,-71
15:57:26,123,-76
15:57:26,117,-57
15:57:26,119,-74
15:57:26,120,-80
15:57:26,123,-76
15:57:26,117,-69
15:57:26,119,-74
15:57:27,123,-77
15:57:27,117,-73
15:57:27,119,-80
15:57:28,123,-81
15:57:28,117,-71
15:57:28,119,-69
15:57:28,117,-67
15:57:28,119,-76
15:57:28,120,-80
15:57:28,123,-73
15:57:28,121,-72
15:57:28,117,-70
15:57:28,127,-78
15:57:28,119,-63
15:57:29,120,-70
15:57:29,123,-74
15:57:29,121,-75
15:57:29,117,-75
15:57:29,119,-65
15:57:29,120,-69
15:57:29,123,-73
15:57:29,121,-77
15:57:29,117,-69
15:57:29,127,-80
15:57:29,119,-65
15:57:29,118,-80
15:57:30,120,-71
15:57:30,121,-78
15:57:30,127,-79
15:57:30,119,-64
15:57:30,120,-78
15:57:30,117,-75
15:57:30,119,-63
15:57:30,120,-70
15:57:30,121,-79
15:57:30,117,-76
15:57:30,118,-76
15:57:31,120,-74
15:57:31,123,-77
15:57:31,122,-78
15:57:31,121,-73
15:57:31,123,-74
15:57:31,117,-73
15:57:31,119,-56
15:57:31,129,-80
15:57:32,120,-78
15:57:32,122,-79
15:57:32,121,-79
15:57:32,117,-80
15:57:32,118,-79
15:57:32,120,-80
15:57:32,123,-73
15:57:32,121,-68
15:57:32,117,-79
15:57:32,129,-78
15:57:32,119,-57
15:57:33,121,-73
15:57:33,119,-74
15:57:33,121,-71
15:57:34,123,-72
15:57:34,121,-68
15:57:34,119,-71
15:57:34,123,-75
15:57:34,121,-67
15:57:34,119,-72
15:57:35,123,-71
15:57:35,121,-66
15:57:35,123,-71
15:57:35,121,-68
15:57:35,119,-74
15:57:36,123,-72
15:57:36,121,-64
15:57:36,119,-71
15:57:37,123,-73
15:57:37,122,-74
15:57:37,121,-68
15:57:38,121,-67
15:57:38,122,-75
15:57:38,123,-73
15:57:38,121,-66
15:57:39,123,-74
15:57:39,129,-80
15:57:39,123,-70
15:57:39,121,-65
15:57:40,121,-72
15:57:40,121,-69
15:57:40,122,-77
15:57:40,129,-78
15:57:41,124,-78
15:57:41,121,-76
15:57:41,117,-86
15:57:41,127,-80
15:57:41,123,-64
15:57:41,122,-76
15:57:41,121,-78
15:57:41,119,-78
15:57:42,123,-64
15:57:42,122,-77
15:57:42,131,-80
15:57:42,124,-77
15:57:42,123,-69
15:57:42,122,-78
15:57:42,121,-80
15:57:42,127,-80
15:57:42,129,-78
15:57:42,124,-74
15:57:42,123,-62
15:57:42,122,-78
15:57:42,125,-77
15:57:43,124,-71
15:57:43,123,-63
15:57:43,122,-76
15:57:43,121,-74
15:57:43,127,-79
15:57:43,124,-73
15:57:43,123,-63
15:57:43,129,-80
15:57:44,123,-60
15:57:44,125,-77
15:57:44,124,-77
15:57:44,123,-60
15:57:44,127,-79
15:57:44,129,-78
15:57:44,124,-75
15:57:44,123,-63
15:57:44,127,-82
15:57:44,125,-75
15:57:44,129,-77
15:57:45,123,-63
15:57:45,121,-73
15:57:45,123,-58
15:57:46,125,-75
15:57:46,123,-70
15:57:46,123,-67
15:57:47,123,-65
15:57:47,125,-72
15:57:48,123,-73
15:57:48,127,-74
15:57:48,123,-72
15:57:48,125,-74
15:57:49,125,-73
15:57:49,123,-71
15:57:50,123,-72
15:57:50,126,-79
15:57:50,125,-69
15:57:50,123,-73
15:57:51,123,-74
15:57:51,125,-64
15:57:51,123,-77
15:57:51,125,-62
15:57:52,123,-77
15:57:52,127,-79
15:57:52,125,-65
15:57:52,123,-82
15:57:52,125,-64
15:57:52,123,-77
15:57:52,125,-64
15:57:53,133,-78
15:57:53,139,-81
15:57:53,128,-80
15:57:53,127,-72
15:57:53,126,-75
15:57:53,125,-60
15:57:53,129,-77
15:57:53,123,-74
15:57:53,145,-89
15:57:53,121,-81
15:57:53,126,-72
15:57:53,125,-51
15:57:53,129,-73
15:57:54,123,-74
15:57:54,145,-88
15:57:54,143,-81
15:57:54,133,-80
15:57:54,128,-79
15:57:54,125,-66
15:57:54,129,-73
15:57:54,123,-78
15:57:54,139,-81
15:57:54,128,-79
15:57:54,127,-74
15:57:54,126,-77
15:57:54,125,-63
15:57:54,129,-75
15:57:55,123,-75
15:57:55,126,-74
15:57:55,129,-70
15:57:55,127,-79
15:57:55,126,-75
15:57:55,129,-73
15:57:55,128,-78
15:57:55,127,-70
15:57:55,129,-73
15:57:56,123,-77
15:57:56,145,-89
15:57:56,128,-76
15:57:56,127,-70
15:57:56,125,-68
15:57:56,129,-74
15:57:56,123,-80
15:57:56,128,-78
15:57:56,127,-67
15:57:56,125,-75
15:57:56,129,-73
15:57:57,123,-80
15:57:57,145,-90
15:57:57,127,-68
15:57:57,125,-69
15:57:57,147,-89
15:57:57,129,-73
15:57:57,127,-70
15:57:57,127,-70
15:57:57,125,-75
15:57:58,127,-68
15:57:58,127,-66
15:57:58,125,-71
15:57:59,127,-63
15:57:59,125,-75
15:58:00,127,-60
15:58:01,129,-68
15:58:01,127,-63
15:58:01,129,-74
15:58:01,127,-65
15:58:01,125,-77
15:58:01,129,-73
15:58:02,127,-63
15:58:02,125,-81
15:58:02,129,-70
15:58:02,127,-65
15:58:03,127,-77
15:58:03,129,-70
15:58:03,127,-67
15:58:03,131,-76
15:58:03,127,-68
15:58:03,129,-73
15:58:04,131,-74
15:58:04,127,-74
15:58:04,129,-71
15:58:04,131,-75
15:58:04,127,-71
15:58:04,129,-70
15:58:05,127,-73
15:58:05,129,-68
15:58:05,139,-82
15:58:05,137,-79
15:58:05,131,-77
15:58:05,127,-71
15:58:05,129,-69
15:58:05,139,-80
15:58:05,137,-80
15:58:05,133,-80
15:58:05,127,-78
15:58:06,145,-86
15:58:06,131,-70
15:58:06,135,-79
15:58:06,133,-79
15:58:06,127,-73
15:58:06,129,-65
15:58:06,145,-85
15:58:06,137,-79
15:58:06,135,-80
15:58:06,127,-76
15:58:06,129,-62
15:58:07,139,-79
15:58:07,133,-79
15:58:07,129,-63
15:58:07,145,-85
15:58:07,137,-79
15:58:07,131,-69
15:58:07,133,-76
15:58:07,127,-73
15:58:07,129,-71
15:58:07,139,-79
15:58:07,137,-78
15:58:07,147,-87
15:58:07,129,-60
15:58:08,145,-84
15:58:08,143,-80
15:58:08,133,-80
15:58:08,127,-75
15:58:08,131,-73
15:58:08,129,-57
15:58:09,131,-72
15:58:09,131,-74
15:58:09,133,-76
15:58:09,127,-79
15:58:09,147,-89
15:58:09,129,-62
15:58:09,129,-62
15:58:10,129,-61
15:58:10,131,-71
15:58:10,129,-63
15:58:11,131,-72
15:58:11,129,-69
15:58:11,131,-69
15:58:11,129,-69
15:58:12,129,-71
15:58:12,131,-67
15:58:13,129,-69
15:58:13,131,-66
15:58:13,131,-64
15:58:13,127,-80
15:58:14,131,-62
15:58:14,135,-83
15:58:14,131,-72
15:58:15,131,-65
15:58:15,129,-77
15:58:15,132,-80
15:58:15,134,-86
15:58:15,132,-80
15:58:16,131,-63
15:58:16,134,-81
15:58:16,131,-55
15:58:16,132,-75
15:58:17,131,-64
15:58:17,135,-90
15:58:17,133,-77
15:58:17,131,-63
15:58:17,134,-79
15:58:17,133,-74
15:58:17,143,-79
15:58:17,139,-77
15:58:17,131,-65
15:58:17,135,-82
15:58:17,134,-78
15:58:17,133,-75
15:58:17,132,-81
15:58:17,129,-85
15:58:18,131,-64
15:58:18,134,-81
15:58:18,133,-72
15:58:18,132,-79
15:58:18,147,-85
15:58:18,129,-79
15:58:18,145,-82
15:58:18,131,-67
15:58:18,135,-79
15:58:18,133,-69
15:58:18,132,-80
15:58:18,147,-82
15:58:19,143,-81
15:58:19,133,-68
15:58:19,132,-80
15:58:19,147,-83
15:58:19,133,-68
15:58:19,147,-82
15:58:19,134,-75
15:58:19,133,-71
15:58:19,147,-82
15:58:19,129,-75
15:58:20,145,-83
15:58:20,137,-78
15:58:20,134,-79
15:58:20,132,-84
15:58:20,129,-78
15:58:20,133,-68
15:58:20,129,-75
15:58:21,145,-82
15:58:21,139,-80
15:58:21,131,-75
15:58:21,135,-73
15:58:21,133,-67
15:58:21,132,-79
15:58:21,145,-83
15:58:21,137,-79
15:58:21,133,-66
15:58:21,132,-75
15:58:21,147,-83
15:58:21,134,-76
15:58:21,133,-68
15:58:22,133,-68
15:58:22,133,-59
15:58:23,133,-56
15:58:23,133,-57
15:58:24,133,-64
15:58:24,133,-63
15:58:25,135,-68
15:58:26,133,-67
15:58:26,143,-78
15:58:26,136,-86
15:58:26,135,-64
15:58:26,134,-90
15:58:26,132,-83
15:58:26,137,-76
15:58:26,135,-66
15:58:26,133,-71
15:58:27,135,-74
15:58:27,133,-75
15:58:28,133,-73
15:58:28,135,-67
15:58:29,135,-65
15:58:29,135,-68
15:58:30,135,-79
15:58:30,140,-80
15:58:30,137,-79
15:58:30,135,-77
15:58:30,133,-75
15:58:31,136,-78
15:58:31,135,-70
15:58:31,133,-78
15:58:31,135,-61
15:58:32,136,-82
15:58:32,135,-63
15:58:32,135,-62
15:58:32,137,-76
15:58:32,135,-64
15:58:33,137,-77
15:58:33,135,-67
15:58:33,134,-84
15:58:33,135,-67
15:58:33,133,-78
15:58:34,135,-65
15:58:34,137,-88
15:58:34,136,-87
15:58:39,137,-78
15:58:39,137,-75
15:58:40,137,-71
15:58:40,137,-73
15:58:40,137,-79
15:58:42,137,-71
15:58:42,137,-69
15:58:43,137,-67
15:58:44,137,-73
15:58:44,137,-72
15:58:45,137,-75
15:58:45,137,-79
